Ticker,NCTId,ResultsFirstPostDate,CompletionDate,BuyPrice,SellPrice,PercentDiff
AMGN,NCT03465540,"April 12, 2023","July 25, 2019",241.38,241.87,0.05
AMGN,NCT03456856,"April 7, 2020","May 20, 2019",184.50,192.84,1.10
AMGN,NCT03451422,"July 19, 2023","October 12, 2021",226.62,229.32,0.30
AMGN,NCT03432533,"April 10, 2020","January 8, 2020",197.87,199.41,0.19
AMGN,NCT03422627,"November 22, 2023","October 13, 2022",279.44,273.31,-0.55
AMGN,NCT03403374,"November 3, 2020","November 27, 2019",206.30,207.50,0.15
AMGN,NCT03318809,"January 27, 2021","April 5, 2018",226.39,217.71,-0.98
AMGN,NCT03283098,"February 10, 2020","February 4, 2019",186.98,193.70,0.88
AMGN,NCT03276728,"August 8, 2022","April 18, 2019",237.31,238.66,0.14
AMGN,NCT03256344,"June 9, 2021","December 3, 2021",219.12,222.09,0.34
AMGN,NCT03238781,"February 7, 2020","February 4, 2019",195.91,196.31,0.05
AMGN,NCT03224819,"September 1, 2023","December 28, 2020",250.07,250.45,0.04
AMGN,NCT03156023,"April 3, 2023","June 12, 2020",239.48,245.08,0.58
AMGN,NCT03123471,"September 4, 2019","January 9, 2019",179.85,181.08,0.17
AMGN,NCT03080935,"January 11, 2023","March 4, 2022",261.72,260.59,-0.11
AMGN,NCT03064763,"June 14, 2021","January 12, 2023",219.78,218.38,-0.16
AMGN,NCT03029234,"November 21, 2019","June 4, 2021",205.81,205.81,0.00
AMGN,NCT03023878,"March 26, 2020","October 28, 2019",184.24,174.81,-1.31
AMGN,NCT02986139,"October 31, 2018","October 9, 2017",163.04,158.19,-0.75
AMGN,NCT02937701,"August 28, 2019","August 13, 2018",180.89,181.85,0.13
AMGN,NCT02910063,"January 13, 2021","March 12, 2020",214.38,221.37,0.80
AMGN,NCT02867813,"February 28, 2023","March 21, 2022",228.50,227.17,-0.15
AMGN,NCT02833857,"July 10, 2019","October 31, 2018",157.77,151.41,-1.03
AMGN,NCT02833844,"July 21, 2020","January 27, 2020",228.64,220.63,-0.89
AMGN,NCT02802735,"July 6, 2021","August 5, 2016",222.51,224.32,0.20
AMGN,NCT02792699,"October 23, 2019","October 8, 2018",177.23,177.00,-0.03
AMGN,NCT02792517,"December 20, 2018","September 9, 2016",159.98,162.42,0.38
AMGN,NCT02777554,"July 22, 2021","November 22, 2016",224.21,223.45,-0.08
AMGN,NCT02756845,"February 5, 2024","November 29, 2022",292.15,287.82,-0.37
AMGN,NCT02749370,"August 27, 2018","December 6, 2017",167.46,158.89,-1.31
AMGN,NCT02747043,"August 18, 2020","June 28, 2019",215.40,212.84,-0.30
AMGN,NCT02741310,"March 5, 2019","August 11, 2016",157.18,155.22,-0.31
AMGN,NCT02739984,"August 31, 2018","August 3, 2017",166.37,165.88,-0.07
AMGN,NCT02732210,"December 14, 2016","April 14, 2014",119.66,120.21,0.11
AMGN,NCT02729025,"April 23, 2019","April 5, 2018",153.01,155.73,0.44
AMGN,NCT02662569,"January 11, 2019","December 6, 2017",172.00,171.14,-0.13
AMGN,NCT02641353,"August 5, 2021","February 27, 2016",208.48,208.70,0.03
AMGN,NCT02634580,"August 31, 2018","May 26, 2018",166.37,165.88,-0.07
AMGN,NCT02630459,"March 13, 2019","June 5, 2019",160.78,164.12,0.51
AMGN,NCT02626000,"June 10, 2019","August 28, 2020",154.41,158.20,0.61
AMGN,NCT02624869,"January 14, 2022","June 1, 2021",217.38,212.79,-0.53
AMGN,NCT02585895,"September 19, 2017","January 20, 2017",154.61,152.63,-0.32
AMGN,NCT02576678,"September 27, 2018","July 29, 2019",174.98,174.97,-0.00
AMGN,NCT02575833,"July 5, 2018","April 13, 2017",163.10,162.24,-0.13
AMGN,NCT02561962,"October 7, 2021","April 21, 2022",190.56,187.71,-0.38
AMGN,NCT02483585,"June 25, 2018","March 20, 2017",167.07,167.31,0.04
AMGN,NCT02456740,"July 10, 2018","June 19, 2017",162.24,164.56,0.35
AMGN,NCT02425826,"June 6, 2017","November 22, 2016",131.94,133.90,0.37
AMGN,NCT02412878,"December 13, 2018","January 7, 2019",161.87,157.96,-0.61
AMGN,NCT02393859,"July 13, 2020","November 21, 2022",232.17,228.64,-0.38
AMGN,NCT02392559,"July 15, 2020","November 25, 2019",225.37,229.95,0.50
AMGN,NCT02373813,"December 19, 2020","December 6, 2019",204.98,201.03,-0.49
AMGN,NCT02366195,"July 18, 2018","December 25, 2020",161.95,160.01,-0.30
AMGN,NCT02346877,"March 27, 2017",October 2015,132.80,131.46,-0.25
AMGN,NCT02341417,"May 18, 2018","March 15, 2017",149.04,150.88,0.31
AMGN,NCT02307513,"September 11, 2019","July 17, 2020",170.71,170.39,-0.05
AMGN,NCT02304484,"March 19, 2019","March 9, 2018",164.01,160.22,-0.58
AMGN,NCT02289417,"October 29, 2018","June 3, 2019",160.61,167.12,0.99
AMGN,NCT02274792,"December 29, 2016",November 2015,123.02,126.17,0.63
AMGN,NCT02263508,"May 16, 2022","March 11, 2021",235.38,239.13,0.40
AMGN,NCT02236988,"June 1, 2021","September 11, 2014",215.13,216.68,0.18
AMGN,NCT02211131,"May 28, 2020","April 28, 2022",201.88,196.62,-0.66
AMGN,NCT02207634,"January 16, 2018","November 11, 2016",155.54,156.59,0.17
AMGN,NCT02189837,"August 31, 2016","March 5, 2015",135.94,135.71,-0.04
AMGN,NCT02186171,"May 28, 2019","April 20, 2016",146.44,144.29,-0.37
AMGN,NCT02178475,"July 23, 2018","October 28, 2016",160.12,164.50,0.67
AMGN,NCT02175277,"October 11, 2018","March 20, 2017",165.41,171.48,0.90
AMGN,NCT02174861,"June 19, 2018","May 26, 2017",156.66,155.52,-0.18
AMGN,NCT02157948,"August 16, 2017",July 2015,140.83,137.46,-0.61
AMGN,NCT02138838,"September 14, 2017","June 23, 2016",153.22,154.61,0.23
AMGN,NCT02102204,"November 17, 2017","June 26, 2017",139.64,140.61,0.17
AMGN,NCT02099461,"September 24, 2015",July 2014,103.17,107.91,1.12
AMGN,NCT02090088,"January 6, 2015",January 2014,121.63,119.70,-0.40
AMGN,NCT02087943,"December 12, 2016",February 2016,118.89,117.63,-0.27
AMGN,NCT02066415,"June 21, 2018","April 28, 2016",155.70,154.16,-0.25
AMGN,NCT02054572,"April 14, 2017","August 15, 2014",125.57,127.52,0.39
AMGN,NCT02053753,"December 29, 2017",August 2014,146.43,148.56,0.36
AMGN,NCT02016716,"November 8, 2018","December 8, 2014",162.00,160.99,-0.16
AMGN,NCT02014441,"February 14, 2017","April 19, 2018",139.20,140.42,0.22
AMGN,NCT02013167,"August 9, 2017","March 14, 2017",141.64,138.28,-0.60
AMGN,NCT02000427,"August 9, 2017","January 6, 2017",141.64,138.28,-0.60
AMGN,NCT01999335,"April 27, 2021","April 25, 2019",215.04,217.70,0.31
AMGN,NCT01997892,"May 15, 2014",July 2013,85.41,86.49,0.31
AMGN,NCT01992159,"March 25, 2019","June 17, 2015",164.57,165.56,0.15
AMGN,NCT01987232,"August 28, 2017","May 4, 2017",148.34,145.85,-0.42
AMGN,NCT01984424,"March 13, 2018","November 21, 2017",158.85,156.90,-0.31
AMGN,NCT01980589,"October 31, 2016",March 2016,111.28,117.04,1.26
AMGN,NCT01970488,"December 13, 2016","March 18, 2015",119.66,120.21,0.11
AMGN,NCT01970475,"December 13, 2016",November 2014,119.66,120.21,0.11
AMGN,NCT01966003,"October 19, 2017","July 23, 2015",148.34,145.85,-0.42
AMGN,NCT01953328,"December 23, 2015",June 2014,128.93,127.28,-0.32
AMGN,NCT01952574,"July 10, 2018","November 12, 2019",162.24,164.56,0.35
AMGN,NCT01951586,"August 28, 2017","November 28, 2017",148.34,145.85,-0.42
AMGN,NCT01949532,"May 4, 2016",January 2017,121.73,120.95,-0.16
AMGN,NCT01932970,"April 4, 2017","February 14, 2017",131.46,132.39,0.18
AMGN,NCT01927757,"July 11, 2016","June 11, 2015",129.49,129.74,0.05
AMGN,NCT01925768,"June 13, 2016","November 17, 2016",119.73,119.06,-0.14
AMGN,NCT01902290,"February 28, 2022","May 15, 2015",219.74,217.02,-0.31
AMGN,NCT01901185,"November 21, 2014","December 30, 2013",126.20,126.61,0.08
AMGN,NCT01901146,"August 7, 2019","January 27, 2017",158.87,169.87,1.67
AMGN,NCT01896232,"February 8, 2017","January 8, 2015",135.30,135.11,-0.03
AMGN,NCT01890577,"April 13, 2015",January 2014,128.25,130.67,0.47
AMGN,NCT01890109,"January 14, 2019","March 11, 2014",158.02,160.78,0.43
AMGN,NCT01881789,"March 3, 2021","September 23, 2019",203.44,206.88,0.42
AMGN,NCT01879319,"December 23, 2015",,128.93,127.28,-0.32
AMGN,NCT01875991,"May 20, 2015","March 4, 2014",127.33,127.02,-0.06
AMGN,NCT01854918,"June 11, 2019","May 31, 2018",151.99,152.41,0.07
AMGN,NCT01849497,"October 9, 2015",,127.39,128.55,0.23
AMGN,NCT01833754,"February 25, 2019","February 19, 2014",162.86,157.18,-0.89
AMGN,NCT01832727,"July 13, 2020","June 25, 2019",232.17,228.64,-0.38
AMGN,NCT01824342,"March 5, 2015",February 2014,119.78,117.99,-0.38
AMGN,NCT01818752,"August 1, 2017","November 4, 2016",142.39,141.89,-0.09
AMGN,NCT01813721,"December 24, 2014",December 2013,123.47,122.90,-0.12
AMGN,NCT01813422,"January 4, 2018","July 29, 2016",149.41,151.28,0.31
AMGN,NCT01796301,"November 8, 2018","May 14, 2015",162.00,160.99,-0.16
AMGN,NCT01788046,"March 27, 2017","May 9, 2014",132.80,131.46,-0.25
AMGN,NCT01785875,"March 27, 2017","July 1, 2015",132.80,131.46,-0.25
AMGN,NCT01785849,"March 27, 2017","June 12, 2014",132.80,131.46,-0.25
AMGN,NCT01764633,"February 15, 2018","November 11, 2016",152.06,155.60,0.57
AMGN,NCT01763918,"December 22, 2015","December 19, 2013",127.26,128.24,0.19
AMGN,NCT01763905,"December 22, 2015","November 19, 2013",127.26,128.24,0.19
AMGN,NCT01763866,"December 22, 2015","December 4, 2013",127.26,128.24,0.19
AMGN,NCT01763827,"December 30, 2015","October 29, 2013",121.55,122.38,0.17
AMGN,NCT01752907,"January 11, 2016","December 15, 2014",116.31,111.25,-1.11
AMGN,NCT01740297,"October 9, 2017","March 9, 2021",149.46,153.06,0.59
AMGN,NCT01737879,"April 21, 2014",July 2013,84.49,84.69,0.06
AMGN,NCT01732783,"August 20, 2018","November 30, 2016",167.95,168.93,0.14
AMGN,NCT01732770,"January 25, 2016","January 7, 2015",119.77,118.15,-0.34
AMGN,NCT01723514,"January 18, 2019","July 10, 2014",172.00,171.14,-0.13
AMGN,NCT01717989,"January 14, 2014",September 2012,89.36,89.84,0.13
AMGN,NCT01712009,"March 9, 2016","March 18, 2015",111.25,114.14,0.64
AMGN,NCT01696396,"June 27, 2019","April 10, 2018",161.30,163.23,0.30
AMGN,NCT01694485,"June 27, 2019","April 10, 2018",161.30,163.23,0.30
AMGN,NCT01690299,"August 4, 2015","April 4, 2016",137.01,133.80,-0.59
AMGN,NCT01688739,"January 18, 2019","March 27, 2013",172.00,171.14,-0.13
AMGN,NCT01677858,"August 9, 2017","October 31, 2018",141.64,138.28,-0.60
AMGN,NCT01668589,"September 20, 2016","August 31, 2015",138.97,139.73,0.14
AMGN,NCT01652872,"November 8, 2018","October 19, 2017",162.00,160.99,-0.16
AMGN,NCT01652703,"October 5, 2015",,119.38,115.31,-0.87
AMGN,NCT01634191,"April 14, 2021","April 1, 2012",226.77,232.30,0.60
AMGN,NCT01634178,"April 21, 2021","March 1, 2012",235.09,233.50,-0.17
AMGN,NCT01631214,"December 12, 2018","June 29, 2017",167.26,163.57,-0.56
AMGN,NCT01624142,"January 28, 2019","May 11, 2018",158.55,162.45,0.61
AMGN,NCT01588509,"March 4, 2019","November 21, 2012",158.02,160.78,0.43
AMGN,NCT01583374,"March 17, 2015","October 25, 2018",128.69,131.44,0.53
AMGN,NCT01575834,"November 8, 2018","December 28, 2016",162.00,160.99,-0.16
AMGN,NCT01561963,"June 9, 2021","April 1, 2012",219.12,222.09,0.34
AMGN,NCT01543204,"June 27, 2016","May 29, 2015",139.37,136.56,-0.51
AMGN,NCT01516879,"September 29, 2015","October 14, 2013",107.91,111.15,0.74
AMGN,NCT01444417,"January 19, 2017",February 2015,122.90,124.01,0.22
AMGN,NCT01439880,"July 10, 2019","June 20, 2018",157.77,151.41,-1.03
AMGN,NCT01419717,"September 9, 2019","August 10, 2018",169.18,170.02,0.12
AMGN,NCT01380730,"October 1, 2015","April 5, 2012",112.18,115.50,0.73
AMGN,NCT01375777,"October 5, 2015","March 2, 2012",119.38,115.31,-0.87
AMGN,NCT01375764,"December 23, 2015","May 8, 2012",128.93,127.28,-0.32
AMGN,NCT01375751,"September 29, 2015","May 16, 2012",107.91,111.15,0.74
AMGN,NCT01362140,"December 5, 2016","September 14, 2017",117.30,119.66,0.50
AMGN,NCT01345019,"March 7, 2018","March 29, 2019",156.31,159.29,0.47
AMGN,NCT01313208,"June 17, 2014",May 2013,89.53,92.19,0.73
AMGN,NCT01302392,"August 4, 2015",September 2015,137.01,133.80,-0.59
AMGN,NCT01290029,"December 19, 2016","September 23, 2015",124.58,123.77,-0.16
AMGN,NCT01277510,"May 15, 2015",,123.47,122.19,-0.26
AMGN,NCT01235442,"October 31, 2013",December 2011,88.07,85.10,-0.86
AMGN,NCT01232283,"November 5, 2014","November 30, 2016",121.70,122.71,0.21
AMGN,NCT01212770,"May 20, 2014","February 9, 2017",86.49,87.13,0.18
AMGN,NCT01212757,"May 19, 2014","January 25, 2017",90.67,89.70,-0.27
AMGN,NCT01194219,"November 5, 2014","November 22, 2016",121.70,122.71,0.21
AMGN,NCT01172938,"May 20, 2014","October 27, 2016",86.49,87.13,0.18
AMGN,NCT01150890,"January 3, 2022","October 15, 2011",214.16,215.45,0.15
AMGN,NCT01143038,"February 24, 2016","December 26, 2013",116.15,116.54,0.08
AMGN,NCT01133522,"October 22, 2015","September 14, 2011",123.71,126.90,0.64
AMGN,NCT01081678,"May 2, 2019","May 10, 2013",151.95,147.74,-0.70
AMGN,NCT01080391,"July 8, 2015","December 5, 2017",118.27,119.66,0.29
AMGN,NCT01077154,"October 3, 2018","March 26, 2018",174.97,172.54,-0.35
AMGN,NCT01071954,"January 29, 2019","January 12, 2017",157.43,159.31,0.30
AMGN,NCT01001377,"March 24, 2014","March 7, 2017",93.48,95.48,0.53
AMGN,NCT01001208,"August 12, 2013",February 2011,78.45,78.58,0.04
AMGN,NCT00989092,"January 29, 2014",June 2004,89.86,89.69,-0.05
AMGN,NCT00980174,"November 29, 2012","May 23, 2012",65.44,65.90,0.17
AMGN,NCT00975221,"January 25, 2016","December 21, 2012",119.77,118.15,-0.34
AMGN,NCT00972179,"May 23, 2022","January 9, 2011",225.33,229.76,0.49
AMGN,NCT00950989,"December 21, 2021","February 11, 2011",205.38,208.04,0.32
AMGN,NCT00950911,"February 11, 2014",April 2012,92.62,93.86,0.33
AMGN,NCT00936897,"November 29, 2012",January 2012,65.44,65.90,0.17
AMGN,NCT00928408,"November 14, 2013",February 2012,87.49,87.14,-0.10
AMGN,NCT00925600,"May 30, 2017","May 12, 2016",126.70,129.89,0.62
AMGN,NCT00925587,"June 4, 2014",May 2012,90.80,89.78,-0.28
AMGN,NCT00919711,"December 12, 2012","March 5, 2012",66.75,66.04,-0.27
AMGN,NCT00911170,"January 7, 2014","January 2, 2015",87.38,88.97,0.45
AMGN,NCT00907296,"May 1, 2019","May 10, 2013",151.16,152.16,0.17
AMGN,NCT00896532,"December 14, 2018","February 18, 2016",151.92,162.08,1.62
AMGN,NCT00891930,"February 8, 2016",July 2013,122.11,126.06,0.80
AMGN,NCT00890981,"July 28, 2011",August 2010,38.65,38.33,-0.21
AMGN,NCT00887965,"October 17, 2013",August 2010,85.33,86.86,0.44
AMGN,NCT00884312,"May 14, 2018","May 17, 2017",148.23,151.14,0.49
AMGN,NCT00866359,"August 27, 2014","May 1, 2012",105.54,106.73,0.28
AMGN,NCT00853372,"July 1, 2020","June 25, 2019",228.64,220.63,-0.89
AMGN,NCT00838097,"July 9, 2014",February 2013,91.12,91.27,0.04
AMGN,NCT00819780,"August 6, 2014","July 7, 2016",96.85,96.74,-0.03
AMGN,NCT00803712,"March 12, 2014","July 5, 2011",95.48,92.87,-0.69
AMGN,NCT00791765,"November 7, 2013",March 2010,84.98,85.61,0.18
AMGN,NCT00788957,"July 20, 2015",October 2013,128.55,133.15,0.88
AMGN,NCT00773734,"November 13, 2014","May 20, 2015",122.32,125.01,0.54
AMGN,NCT00757042,"July 18, 2022","January 5, 2011",235.08,237.91,0.30
AMGN,NCT00756444,"December 13, 2013","March 30, 2012",85.36,86.23,0.25
AMGN,NCT00727571,"November 27, 2013",July 2008,85.00,85.98,0.29
AMGN,NCT00721734,"December 9, 2015",November 2012,123.80,121.65,-0.44
AMGN,NCT00680992,"December 10, 2018","May 17, 2018",161.87,157.96,-0.61
AMGN,NCT00658658,"May 18, 2016",March 2015,119.87,119.35,-0.11
AMGN,NCT00630786,"February 6, 2014",November 2010,90.71,92.62,0.52
AMGN,NCT00613730,"January 6, 2014",April 2009,87.77,89.36,0.45
AMGN,NCT00603447,"June 3, 2015",January 2016,122.02,122.11,0.02
AMGN,NCT00563316,"April 12, 2016",June 2010,126.37,126.43,0.01
AMGN,NCT00547157,"May 23, 2014",March 2012,88.31,88.40,0.02
AMGN,NCT00531284,"December 9, 2015","May 22, 2017",123.80,121.65,-0.44
AMGN,NCT00530816,"December 3, 2015",July 2013,124.12,123.80,-0.06
AMGN,NCT00523341,"July 12, 2016","July 19, 2015",127.57,129.76,0.43
AMGN,NCT00521339,"October 21, 2014","May 1, 2009",109.99,112.76,0.62
AMGN,NCT00518531,"January 7, 2014","June 1, 2010",87.38,88.97,0.45
AMGN,NCT00515463,"October 31, 2013",March 2009,88.07,85.10,-0.86
AMGN,NCT00515203,"March 1, 2011",August 2009,36.94,37.61,0.45
AMGN,NCT00511238,"December 9, 2013",October 2012,84.54,85.00,0.14
AMGN,NCT00508404,"January 26, 2016","June 12, 2012",117.98,119.75,0.37
AMGN,NCT00500760,"August 5, 2014","April 26, 2011",96.85,96.74,-0.03
AMGN,NCT00472290,"July 15, 2013","December 26, 2011",81.46,79.70,-0.55
AMGN,NCT00460265,"June 14, 2011",May 2012,41.62,41.70,0.05
AMGN,NCT00456092,"October 23, 2019","May 9, 2009",177.23,177.00,-0.03
AMGN,NCT00454857,"May 12, 2010",August 2008,40.69,39.32,-0.86
AMGN,NCT00454779,"February 7, 2014","January 1, 2014",94.69,93.59,-0.29
AMGN,NCT00446446,"March 7, 2016","November 29, 2017",114.18,113.68,-0.11
AMGN,NCT00431496,"July 13, 2011",October 2009,40.70,39.57,-0.70
AMGN,NCT00415532,"July 8, 2013","May 11, 2009",78.09,77.99,-0.03
AMGN,NCT00413283,"October 21, 2010",February 2009,41.66,41.00,-0.40
AMGN,NCT00411450,"February 15, 2016",October 2010,116.18,117.88,0.36
AMGN,NCT00401544,"January 29, 2014",March 2008,89.86,89.69,-0.05
AMGN,NCT00396279,"March 5, 2014","February 1, 2011",95.64,92.66,-0.79
AMGN,NCT00379899,"October 27, 2010",November 2009,41.00,41.11,0.07
AMGN,NCT00364845,"May 21, 2014",February 2009,86.49,87.13,0.18
AMGN,NCT00361634,"September 17, 2013",March 2010,88.25,87.74,-0.14
AMGN,NCT00358215,"December 13, 2013","October 11, 2012",85.36,86.23,0.25
AMGN,NCT00357903,"December 6, 2010",April 2009,38.90,40.02,0.71
AMGN,NCT00356590,"December 8, 2010",April 2009,38.30,38.74,0.28
AMGN,NCT00345839,"January 22, 2014","April 10, 2012",93.78,89.95,-1.04
AMGN,NCT00332332,"June 14, 2011",February 2010,41.62,41.70,0.05
AMGN,NCT00332163,"February 23, 2016",September 2008,116.15,116.54,0.08
AMGN,NCT00330759,"April 9, 2014","October 1, 2011",90.95,84.84,-1.74
AMGN,NCT00325468,"July 30, 2013","August 2, 2012",80.96,81.54,0.18
AMGN,NCT00322439,"March 26, 2014","February 8, 2013",91.03,91.36,0.09
AMGN,NCT00321711,"April 5, 2011","October 19, 2009",38.84,38.75,-0.06
AMGN,NCT00321464,"March 10, 2014","April 4, 2012",93.87,95.93,0.54
AMGN,NCT00306189,"January 27, 2010",November 2007,41.51,42.04,0.32
AMGN,NCT00303472,"November 19, 2010",May 2008,39.35,38.70,-0.42
AMGN,NCT00286091,"April 6, 2015","April 9, 2014",125.56,127.86,0.45
AMGN,NCT00259740,"January 6, 2011",December 2011,40.57,40.87,0.18
AMGN,NCT00150462,"December 3, 2015",October 2009,124.12,123.80,-0.06
AMGN,NCT00127842,"April 24, 2014",September 2009,84.49,84.69,0.06
AMGN,NCT00116688,"April 6, 2011",January 2010,38.84,38.75,-0.06
AMGN,NCT00116272,"September 21, 2015",June 2014,103.17,107.91,1.12
AMGN,NCT00111475,"January 10, 2020","June 17, 2004",208.49,206.25,-0.27
AMGN,NCT00101907,"March 20, 2014",April 2008,91.92,91.03,-0.24
AMGN,NCT00095498,"January 13, 2014","April 1, 2007",95.04,95.48,0.12
AMGN,NCT00094809,"January 6, 2011","January 23, 2008",40.57,40.87,0.18
AMGN,NCT00093015,"September 2, 2010","July 1, 2009",38.06,39.07,0.66
AMGN,NCT00091832,"January 7, 2011",October 2006,41.18,41.20,0.01
AMGN,NCT00089791,"January 10, 2014","June 17, 2008",89.92,93.20,0.90
AMGN,NCT00089674,"June 3, 2014","May 11, 2010",90.80,89.78,-0.28
AMGN,NCT00089661,"January 26, 2010","May 27, 2009",41.51,42.04,0.32
AMGN,NCT00078819,"July 29, 2019","June 1, 2007",157.10,158.87,0.28
AMGN,NCT00078806,"September 25, 2019","May 6, 2004",170.91,169.93,-0.14
AMGN,NCT00043186,"July 28, 2010",June 2007,38.65,39.20,0.36
AMGN,NCT00798655,"August 9, 2016","November 9, 2016",136.08,137.50,0.26
AMGN,NCT00585650,"November 8, 2011",May 2008,41.57,41.82,0.15
AMGN,NCT00883415,"May 21, 2020",November 2012,200.01,204.36,0.54
AMGN,NCT01741792,"July 27, 2015",September 2015,136.35,137.01,0.12
AMGN,NCT02237196,"May 6, 2020","March 4, 2019",209.08,207.51,-0.19
AMGN,NCT00769704,"December 17, 2015",September 2014,124.89,127.59,0.53
AMGN,NCT00626639,"March 6, 2014",July 2015,95.04,95.48,0.12
AMGN,NCT00189488,"September 15, 2014",August 2013,108.87,108.92,0.01
AMGN,NCT00109031,"September 15, 2014",December 2010,108.87,108.92,0.01
AMGN,NCT00101582,"September 15, 2014",August 2016,108.87,108.92,0.01
AMGN,NCT00094861,"March 6, 2014",January 2014,95.04,95.48,0.12
AMGN,NCT02506881,"May 2, 2016",July 2014,122.70,121.73,-0.20
AMGN,NCT01676961,"September 5, 2017",November 2015,146.57,148.43,0.31
AMGN,NCT04590586,"June 29, 2022","August 3, 2021",231.97,232.08,0.01
AMGN,NCT00645840,"November 14, 2019",September 2009,193.64,197.88,0.54
AMGN,NCT01471782,"February 8, 2017",May 2016,135.30,135.11,-0.03
AMGN,NCT01466179,"January 22, 2015",January 2017,122.78,118.86,-0.81
AMGN,NCT01209286,"January 7, 2015",October 2016,121.63,119.70,-0.40
AMGN,NCT01207388,"February 12, 2015","January 7, 2019",120.37,121.83,0.30
AMGN,NCT00560794,"January 7, 2015",November 2014,121.63,119.70,-0.40
AMGN,NCT00274742,"January 16, 2015",April 2012,121.14,122.65,0.31
AMGN,NCT00574951,"January 11, 2018",,155.54,156.59,0.17
AMGN,NCT04175808,"July 20, 2021","March 4, 2020",224.00,226.62,0.29
AMGN,NCT03694522,"May 24, 2022","May 13, 2022",239.13,241.26,0.22
AMGN,NCT02929329,"July 20, 2021","September 14, 2020",224.00,226.62,0.29
AMGN,NCT02713529,"June 1, 2020","May 17, 2019",200.85,202.07,0.15
AMGN,NCT02601001,"May 18, 2021","January 6, 2016",227.46,229.63,0.24
AMGN,NCT02574260,"December 17, 2015",January 2010,124.89,127.59,0.53
AMGN,NCT02173392,"June 20, 2017",December 2014,139.85,140.79,0.17
AMGN,NCT02029495,"May 19, 2017",October 2015,125.57,127.52,0.39
AMGN,NCT02024646,"August 20, 2020",October 2015,210.99,224.08,1.50
AMGN,NCT01937260,"April 10, 2017",December 2014,132.17,130.95,-0.23
AMGN,NCT01786512,"May 17, 2021","August 19, 2015",226.65,218.23,-0.95
AMGN,NCT01708629,"January 3, 2020",October 2015,195.91,196.31,0.05
AMGN,NCT01708603,"January 6, 2020",October 2015,207.89,212.09,0.50
